,year,mmwr_week,Reporting Area,Meningococcal disease; All serogroups current week,Meningococcal disease; All serogroups previous 52 weeks maximum�,Meningococcal disease; All serogroups cummulative YTD for 2019�,Meningococcal disease; All serogroups cummulative YTD for 2018�,Meningococcal disease; Serogroups ACWY current week,Meningococcal disease; Serogroups ACWY previous 52 weeks maximum�,Meningococcal disease; Serogroups ACWY cummulative YTD for 2019�,Meningococcal disease; Serogroups ACWY cummulative YTD for 2018�,Meningococcal disease; Serogroup B current week,Meningococcal disease; Serogroup B previous 52 weeks maximum�,Meningococcal disease; Serogroup B cummulative YTD for 2019�,Meningococcal disease; Serogroup B cummulative YTD for 2018�,column labels in same order that data fields appears in each record below:
22,2019,11,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,
23,2019,11,Rhode Island,0,1,1,0,0,1,1,0,0,0,0,0,
24,2019,11,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,11,Middle Atlantic,1,3,8,9,0,1,2,1,0,1,2,0,
26,2019,11,New Jersey,0,1,0,2,0,0,0,0,0,0,0,0,
27,2019,11,New York (excluding New York City),0,2,4,2,0,1,2,1,0,1,2,0,
28,2019,11,New York City,1,1,3,1,0,0,0,0,0,0,0,0,
29,2019,11,Pennsylvania,0,2,1,4,0,0,0,0,0,0,0,0,
30,2019,11,East North Central,1,3,9,12,0,2,6,2,0,1,0,3,
31,2019,11,Illinois,0,1,1,0,0,1,1,0,0,1,0,0,
32,2019,11,Indiana,0,2,4,2,0,2,4,0,0,1,0,1,
33,2019,11,Michigan,0,1,1,2,0,1,1,1,0,0,0,0,
34,2019,11,Ohio,1,2,3,5,0,1,0,0,0,1,0,2,
35,2019,11,Wisconsin,0,1,0,3,0,1,0,1,0,1,0,0,
36,2019,11,West North Central,1,2,5,6,0,0,0,0,0,1,0,0,
37,2019,11,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,11,Kansas,0,1,1,0,0,0,0,0,0,1,0,0,
39,2019,11,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,11,Missouri,1,2,3,5,0,0,0,0,0,0,0,0,
41,2019,11,Nebraska,0,1,0,0,0,0,0,0,0,0,0,0,
42,2019,11,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,11,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,11,South Atlantic,1,5,18,25,0,2,4,8,0,1,0,5,
45,2019,11,Delaware,0,1,0,0,0,0,0,0,0,0,0,0,
46,2019,11,District of Columbia,0,1,1,0,0,0,0,0,0,0,0,0,
47,2019,11,Florida,1,1,6,8,0,0,0,0,0,0,0,0,
48,2019,11,Georgia,0,2,5,9,0,1,1,6,0,0,0,2,
49,2019,11,Maryland,0,1,0,3,0,1,0,0,0,0,0,2,
50,2019,11,North Carolina,0,1,3,4,0,1,1,1,0,1,0,1,
51,2019,11,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,
52,2019,11,Virginia,0,2,3,1,0,1,2,1,0,1,0,0,
53,2019,11,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,11,East South Central,0,2,3,3,0,1,1,1,0,1,0,2,
55,2019,11,Alabama,0,1,0,1,0,1,0,0,0,0,0,1,
56,2019,11,Kentucky,0,1,2,1,0,1,1,0,0,0,0,1,
57,2019,11,Mississippi,0,1,1,0,0,0,0,0,0,0,0,0,
58,2019,11,Tennessee,0,1,0,1,0,1,0,1,0,1,0,0,
59,2019,11,West South Central,1,3,7,8,1,2,5,2,0,1,0,0,
60,2019,11,Arkansas,0,1,0,0,0,0,0,0,0,1,0,0,
61,2019,11,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,11,Oklahoma,1,2,4,0,1,2,4,0,0,1,0,0,
63,2019,11,Texas,0,3,3,8,0,1,1,2,0,1,0,0,
64,2019,11,Mountain,1,2,6,8,0,1,1,3,0,1,2,1,
65,2019,11,Arizona,1,1,2,1,0,0,0,1,0,1,1,0,
66,2019,11,Colorado,0,1,1,3,0,1,0,2,0,0,0,1,
67,2019,11,Idaho,0,0,0,2,0,0,0,0,0,0,0,0,
68,2019,11,Montana,0,1,1,0,0,0,0,0,0,1,1,0,
69,2019,11,Nevada,0,1,1,1,0,1,1,0,0,0,0,0,
70,2019,11,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,11,Utah,0,1,0,0,0,0,0,0,0,1,0,0,
72,2019,11,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,11,Pacific,0,5,11,28,0,3,1,7,0,1,0,1,
74,2019,11,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,11,California,0,3,8,19,0,0,0,0,0,0,0,0,
76,2019,11,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,11,Oregon,0,2,2,7,0,2,1,6,0,1,0,0,
78,2019,11,Washington,0,3,0,1,0,3,0,1,0,1,0,0,
79,2019,11,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,11,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,11,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,11,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,11,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,11,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,11,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,11,Total,8,12,76,102,2,7,28,27,0,3,4,12,
17,2019,12,"U.S. Residents, excluding U.S. Territories",6,12,88,112,0,7,31,27,0,3,6,15,
18,2019,12,New England,0,3,9,3,0,3,8,3,0,1,1,0,
19,2019,12,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,12,Maine,0,1,0,0,0,1,0,0,0,0,0,0,
21,2019,12,Massachusetts,0,2,7,3,0,2,7,3,0,1,0,0,
22,2019,12,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,
23,2019,12,Rhode Island,0,1,1,0,0,1,1,0,0,0,0,0,
24,2019,12,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,12,Middle Atlantic,1,3,11,11,0,1,2,1,0,1,2,1,
26,2019,12,New Jersey,0,1,0,2,0,0,0,0,0,0,0,0,
27,2019,12,New York (excluding New York City),0,2,4,4,0,1,2,1,0,1,2,1,
28,2019,12,New York City,1,1,4,1,0,0,0,0,0,0,0,0,
29,2019,12,Pennsylvania,0,2,3,4,0,0,0,0,0,0,0,0,
30,2019,12,East North Central,0,3,9,14,0,2,6,2,0,1,0,5,
31,2019,12,Illinois,0,1,1,1,0,1,1,0,0,1,0,0,
32,2019,12,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,12,Michigan,0,1,1,2,0,1,1,1,0,0,0,1,
34,2019,12,Ohio,0,2,3,5,0,1,0,0,0,1,0,2,
35,2019,12,Wisconsin,0,1,0,3,0,1,0,1,0,1,0,0,
36,2019,12,West North Central,0,2,5,7,0,0,0,0,0,1,0,0,
37,2019,12,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,12,Kansas,0,1,1,0,0,0,0,0,0,1,0,0,
39,2019,12,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,12,Missouri,0,1,3,6,0,0,0,0,0,0,0,0,
41,2019,12,Nebraska,0,1,0,0,0,0,0,0,0,0,0,0,
42,2019,12,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,12,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,12,South Atlantic,1,5,19,26,0,2,5,8,0,1,0,5,
45,2019,12,Delaware,0,1,0,0,0,0,0,0,0,0,0,0,
46,2019,12,District of Columbia,0,1,1,0,0,0,0,0,0,0,0,0,
47,2019,12,Florida,1,1,7,8,0,0,0,0,0,0,0,0,
48,2019,12,Georgia,0,2,5,10,0,1,2,6,0,0,0,2,
49,2019,12,Maryland,0,1,0,3,0,1,0,0,0,0,0,2,
50,2019,12,North Carolina,0,1,3,4,0,1,1,1,0,1,0,1,
51,2019,12,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,
52,2019,12,Virginia,0,2,3,1,0,1,2,1,0,1,0,0,
53,2019,12,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,12,East South Central,0,2,4,4,0,1,2,1,0,1,0,2,
55,2019,12,Alabama,0,1,0,2,0,1,0,0,0,0,0,1,
56,2019,12,Kentucky,0,1,2,1,0,1,1,0,0,0,0,1,
57,2019,12,Mississippi,0,1,1,0,0,0,0,0,0,0,0,0,
58,2019,12,Tennessee,0,1,1,1,0,1,1,1,0,1,0,0,
59,2019,12,West South Central,0,3,9,8,0,2,6,2,0,1,1,0,
60,2019,12,Arkansas,0,1,0,0,0,0,0,0,0,1,0,0,
61,2019,12,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,12,Oklahoma,0,2,4,0,0,2,4,0,0,1,0,0,
63,2019,12,Texas,0,3,5,8,0,1,2,2,0,1,1,0,
64,2019,12,Mountain,2,2,9,9,0,1,1,3,0,1,2,1,
65,2019,12,Arizona,0,1,2,1,0,0,0,1,0,1,1,0,
66,2019,12,Colorado,0,1,1,3,0,1,0,2,0,0,0,1,
67,2019,12,Idaho,0,0,0,2,0,0,0,0,0,0,0,0,
68,2019,12,Montana,1,1,3,0,0,0,0,0,0,1,1,0,
69,2019,12,Nevada,0,1,1,2,0,1,1,0,0,0,0,0,
70,2019,12,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,12,Utah,1,1,1,0,0,0,0,0,0,1,0,0,
72,2019,12,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,12,Pacific,2,5,13,30,0,3,1,7,0,1,0,1,
74,2019,12,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,12,California,0,3,8,21,0,0,0,0,0,0,0,0,
76,2019,12,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,12,Oregon,2,2,4,7,0,2,1,6,0,1,0,0,
78,2019,12,Washington,0,3,0,1,0,3,0,1,0,1,0,0,
79,2019,12,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,12,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,12,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,12,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,12,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,12,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,12,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,12,Total,6,12,88,112,0,7,31,27,0,3,6,15,
17,2019,13,"U.S. Residents, excluding U.S. Territories",2,12,94,116,0,7,36,30,0,3,8,18,
18,2019,13,New England,0,3,9,4,0,3,7,4,0,1,1,0,
19,2019,13,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,13,Maine,0,1,0,0,0,1,0,0,0,0,0,0,
21,2019,13,Massachusetts,0,2,7,4,0,2,6,4,0,1,0,0,
22,2019,13,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,
23,2019,13,Rhode Island,0,1,1,0,0,1,1,0,0,0,0,0,
24,2019,13,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,13,Middle Atlantic,1,3,14,11,0,1,2,1,0,1,2,1,
26,2019,13,New Jersey,0,1,1,2,0,0,0,0,0,0,0,0,
27,2019,13,New York (excluding New York City),0,2,4,4,0,1,2,1,0,1,2,1,
28,2019,13,New York City,0,1,4,1,0,0,0,0,0,0,0,0,
29,2019,13,Pennsylvania,1,2,5,4,0,0,0,0,0,0,0,0,
30,2019,13,East North Central,1,3,11,14,0,3,8,2,0,1,1,7,
31,2019,13,Illinois,0,1,1,1,0,1,1,0,0,1,0,0,
32,2019,13,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,13,Michigan,0,1,1,2,0,1,1,1,0,0,0,1,
34,2019,13,Ohio,1,2,4,5,0,2,2,0,0,1,0,4,
35,2019,13,Wisconsin,0,1,1,3,0,1,0,1,0,1,1,0,
36,2019,13,West North Central,0,2,5,8,0,0,0,0,0,1,0,0,
37,2019,13,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,13,Kansas,0,1,1,0,0,0,0,0,0,1,0,0,
39,2019,13,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,13,Missouri,0,1,3,7,0,0,0,0,0,0,0,0,
41,2019,13,Nebraska,0,1,0,0,0,0,0,0,0,0,0,0,
42,2019,13,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,13,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,13,South Atlantic,0,5,19,27,0,2,5,9,0,1,0,5,
45,2019,13,Delaware,0,1,0,0,0,0,0,0,0,0,0,0,
46,2019,13,District of Columbia,0,1,1,0,0,0,0,0,0,0,0,0,
47,2019,13,Florida,0,1,7,8,0,0,0,0,0,0,0,0,
48,2019,13,Georgia,0,2,5,11,0,1,2,7,0,0,0,2,
49,2019,13,Maryland,0,1,0,3,0,1,0,0,0,0,0,2,
50,2019,13,North Carolina,0,1,3,4,0,1,1,1,0,1,0,1,
51,2019,13,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,
52,2019,13,Virginia,0,2,3,1,0,1,2,1,0,1,0,0,
53,2019,13,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,13,East South Central,0,2,5,4,0,1,2,1,0,1,0,2,
55,2019,13,Alabama,0,1,0,2,0,1,0,0,0,0,0,1,
56,2019,13,Kentucky,0,1,2,1,0,1,1,0,0,0,0,1,
57,2019,13,Mississippi,0,1,2,0,0,0,0,0,0,0,0,0,
58,2019,13,Tennessee,0,1,1,1,0,1,1,1,0,1,0,0,
59,2019,13,West South Central,0,3,9,8,0,2,6,2,0,1,1,0,
60,2019,13,Arkansas,0,1,0,0,0,0,0,0,0,1,0,0,
61,2019,13,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,13,Oklahoma,0,2,4,0,0,2,4,0,0,1,0,0,
63,2019,13,Texas,0,3,5,8,0,1,2,2,0,1,1,0,
64,2019,13,Mountain,0,2,9,10,0,1,3,3,0,1,2,2,
65,2019,13,Arizona,0,1,2,1,0,1,1,1,0,1,1,0,
66,2019,13,Colorado,0,1,1,3,0,1,0,2,0,0,0,1,
67,2019,13,Idaho,0,0,0,2,0,0,0,0,0,0,0,0,
68,2019,13,Montana,0,1,3,0,0,0,0,0,0,1,1,0,
69,2019,13,Nevada,0,1,1,2,0,1,1,0,0,0,0,0,
70,2019,13,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,13,Utah,0,1,1,1,0,1,1,0,0,1,0,1,
72,2019,13,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,13,Pacific,0,5,13,30,0,3,3,8,0,1,1,1,
74,2019,13,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,13,California,0,3,8,21,0,0,0,0,0,0,0,0,
76,2019,13,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,13,Oregon,0,2,4,6,0,2,3,6,0,1,1,0,
78,2019,13,Washington,0,3,0,2,0,3,0,2,0,1,0,0,
79,2019,13,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,13,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,13,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,13,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,13,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,13,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,13,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,13,Total,2,12,94,116,0,7,36,30,0,3,8,18,
17,2019,14,"U.S. Residents, excluding U.S. Territories",1,14,106,121,0,7,39,33,0,3,9,17,
18,2019,14,New England,0,3,9,4,0,3,7,4,0,1,1,0,
19,2019,14,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,14,Maine,0,1,0,0,0,1,0,0,0,0,0,0,
21,2019,14,Massachusetts,0,2,7,4,0,2,6,4,0,1,0,0,
22,2019,14,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,
23,2019,14,Rhode Island,0,1,1,0,0,1,1,0,0,0,0,0,
24,2019,14,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,14,Middle Atlantic,0,3,15,11,0,1,2,1,0,1,2,1,
26,2019,14,New Jersey,0,1,1,2,0,0,0,0,0,0,0,0,
27,2019,14,New York (excluding New York City),0,2,4,4,0,1,2,1,0,1,2,1,
28,2019,14,New York City,0,1,4,1,0,0,0,0,0,0,0,0,
29,2019,14,Pennsylvania,0,2,6,4,0,0,0,0,0,0,0,0,
30,2019,14,East North Central,0,3,13,14,0,3,8,2,0,1,1,5,
31,2019,14,Illinois,0,1,3,1,0,1,1,0,0,1,0,0,
32,2019,14,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,14,Michigan,0,1,1,2,0,1,1,1,0,0,0,1,
34,2019,14,Ohio,0,2,4,5,0,2,2,0,0,1,0,2,
35,2019,14,Wisconsin,0,1,1,3,0,1,0,1,0,1,1,0,
36,2019,14,West North Central,0,2,5,8,0,0,0,0,0,1,0,0,
37,2019,14,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,14,Kansas,0,1,1,0,0,0,0,0,0,1,0,0,
39,2019,14,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,14,Missouri,0,1,3,7,0,0,0,0,0,0,0,0,
41,2019,14,Nebraska,0,1,0,0,0,0,0,0,0,0,0,0,
42,2019,14,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,14,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,14,South Atlantic,0,5,20,28,0,3,6,10,0,1,0,5,
45,2019,14,Delaware,0,1,0,0,0,0,0,0,0,0,0,0,
46,2019,14,District of Columbia,0,1,1,0,0,0,0,0,0,0,0,0,
47,2019,14,Florida,0,1,7,8,0,0,0,0,0,0,0,0,
48,2019,14,Georgia,0,2,5,11,0,1,2,7,0,0,0,2,
49,2019,14,Maryland,0,1,0,3,0,1,0,0,0,0,0,2,
50,2019,14,North Carolina,0,2,4,5,0,2,2,2,0,1,0,1,
51,2019,14,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,
52,2019,14,Virginia,0,2,3,1,0,1,2,1,0,1,0,0,
53,2019,14,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,14,East South Central,1,2,7,4,0,1,2,1,0,1,1,2,
55,2019,14,Alabama,0,1,1,2,0,1,0,0,0,1,1,1,
56,2019,14,Kentucky,0,1,2,1,0,1,1,0,0,0,0,1,
57,2019,14,Mississippi,0,1,2,0,0,0,0,0,0,0,0,0,
58,2019,14,Tennessee,1,1,2,1,0,1,1,1,0,1,0,0,
59,2019,14,West South Central,0,3,11,10,0,2,8,3,0,1,1,0,
60,2019,14,Arkansas,0,1,0,0,0,0,0,0,0,1,0,0,
61,2019,14,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,14,Oklahoma,0,2,4,0,0,2,4,0,0,1,0,0,
63,2019,14,Texas,0,3,7,10,0,1,4,3,0,1,1,0,
64,2019,14,Mountain,0,2,9,11,0,1,3,3,0,1,2,2,
65,2019,14,Arizona,0,1,2,1,0,1,1,1,0,1,1,0,
66,2019,14,Colorado,0,1,1,3,0,1,0,2,0,0,0,1,
67,2019,14,Idaho,0,0,0,2,0,0,0,0,0,0,0,0,
68,2019,14,Montana,0,1,3,0,0,0,0,0,0,1,1,0,
69,2019,14,Nevada,0,1,1,3,0,1,1,0,0,0,0,0,
70,2019,14,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,14,Utah,0,1,1,1,0,1,1,0,0,1,0,1,
72,2019,14,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,14,Pacific,0,5,17,31,0,3,3,9,0,1,1,2,
74,2019,14,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,14,California,0,3,9,20,0,0,0,0,0,0,0,0,
76,2019,14,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,14,Oregon,0,2,4,6,0,2,3,6,0,1,1,0,
78,2019,14,Washington,0,3,3,4,0,3,0,3,0,1,0,1,
79,2019,14,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,14,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,14,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,14,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,14,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,14,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,14,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,14,Total,1,14,106,121,0,7,39,33,0,3,9,17,
17,2019,15,"U.S. Residents, excluding U.S. Territories",4,14,115,126,0,7,40,38,1,3,10,19,
18,2019,15,New England,0,3,10,4,0,3,8,4,0,1,1,0,
19,2019,15,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,15,Maine,0,1,0,0,0,1,0,0,0,0,0,0,
21,2019,15,Massachusetts,0,2,8,4,0,2,7,4,0,1,0,0,
22,2019,15,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,
23,2019,15,Rhode Island,0,1,1,0,0,1,1,0,0,0,0,0,
24,2019,15,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,15,Middle Atlantic,1,3,18,12,0,1,2,1,0,1,2,2,
26,2019,15,New Jersey,0,1,1,2,0,0,0,0,0,0,0,0,
27,2019,15,New York (excluding New York City),0,2,4,5,0,1,2,1,0,1,2,2,
28,2019,15,New York City,1,1,6,1,0,0,0,0,0,0,0,0,
29,2019,15,Pennsylvania,0,3,7,4,0,0,0,0,0,0,0,0,
30,2019,15,East North Central,1,3,14,15,0,3,8,2,0,1,1,6,
31,2019,15,Illinois,0,1,3,1,0,1,1,0,0,1,0,0,
32,2019,15,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,15,Michigan,0,1,1,2,0,1,1,1,0,0,0,1,
34,2019,15,Ohio,1,2,5,5,0,2,2,0,0,1,0,2,
35,2019,15,Wisconsin,0,1,1,4,0,1,0,1,0,1,1,1,
36,2019,15,West North Central,0,2,6,9,0,0,0,0,0,1,0,0,
37,2019,15,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,15,Kansas,0,1,1,0,0,0,0,0,0,1,0,0,
39,2019,15,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,15,Missouri,0,1,4,8,0,0,0,0,0,0,0,0,
41,2019,15,Nebraska,0,1,0,0,0,0,0,0,0,0,0,0,
42,2019,15,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,15,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,15,South Atlantic,1,5,21,29,0,3,6,11,0,1,0,5,
45,2019,15,Delaware,0,1,0,0,0,0,0,0,0,0,0,0,
46,2019,15,District of Columbia,0,1,1,0,0,0,0,0,0,0,0,0,
47,2019,15,Florida,1,1,8,8,0,0,0,0,0,0,0,0,
48,2019,15,Georgia,0,2,5,12,0,1,2,8,0,0,0,2,
49,2019,15,Maryland,0,1,0,3,0,1,0,0,0,0,0,2,
50,2019,15,North Carolina,0,2,4,5,0,2,2,2,0,1,0,1,
51,2019,15,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,
52,2019,15,Virginia,0,2,3,1,0,1,2,1,0,1,0,0,
53,2019,15,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,15,East South Central,0,2,7,4,0,1,2,1,0,1,1,2,
55,2019,15,Alabama,0,1,1,2,0,1,0,0,0,1,1,1,
56,2019,15,Kentucky,0,1,2,1,0,1,1,0,0,0,0,1,
57,2019,15,Mississippi,0,1,2,0,0,0,0,0,0,0,0,0,
58,2019,15,Tennessee,0,1,2,1,0,1,1,1,0,1,0,0,
59,2019,15,West South Central,1,3,12,11,0,2,8,4,1,1,2,0,
60,2019,15,Arkansas,0,1,0,0,0,0,0,0,0,1,0,0,
61,2019,15,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,15,Oklahoma,0,2,4,0,0,2,4,0,0,1,0,0,
63,2019,15,Texas,1,3,8,11,0,1,4,4,1,1,2,0,
64,2019,15,Mountain,0,2,9,11,0,1,3,6,0,1,2,2,
65,2019,15,Arizona,0,1,2,1,0,1,1,1,0,1,1,0,
66,2019,15,Colorado,0,1,1,3,0,1,0,2,0,0,0,1,
67,2019,15,Idaho,0,0,0,2,0,0,0,0,0,0,0,0,
68,2019,15,Montana,0,1,3,0,0,0,0,0,0,1,1,0,
69,2019,15,Nevada,0,1,1,3,0,1,1,3,0,0,0,0,
70,2019,15,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,15,Utah,0,1,1,1,0,1,1,0,0,1,0,1,
72,2019,15,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,15,Pacific,0,5,18,31,0,3,3,9,0,1,1,2,
74,2019,15,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,15,California,0,3,9,20,0,0,0,0,0,0,0,0,
76,2019,15,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,15,Oregon,0,2,4,6,0,2,3,6,0,1,1,0,
78,2019,15,Washington,0,3,4,4,0,3,0,3,0,0,0,1,
79,2019,15,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,15,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,15,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,15,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,15,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,15,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,15,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,15,Total,4,14,115,126,0,7,40,38,1,3,10,19,
17,2019,16,"U.S. Residents, excluding U.S. Territories",2,14,122,130,0,7,40,40,0,3,11,21,
18,2019,16,New England,0,3,10,4,0,3,8,4,0,1,1,0,
19,2019,16,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,16,Maine,0,1,0,0,0,1,0,0,0,0,0,0,
21,2019,16,Massachusetts,0,2,8,4,0,2,7,4,0,1,0,0,
22,2019,16,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,
23,2019,16,Rhode Island,0,1,1,0,0,1,1,0,0,0,0,0,
24,2019,16,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,16,Middle Atlantic,0,3,18,12,0,1,2,1,0,1,2,2,
26,2019,16,New Jersey,0,1,1,2,0,0,0,0,0,0,0,0,
27,2019,16,New York (excluding New York City),0,2,4,5,0,1,2,1,0,1,2,2,
28,2019,16,New York City,0,1,6,1,0,0,0,0,0,0,0,0,
