,year,mmwr_week,Reporting Area,"Meningococcal disease, Other serogroups; Current week","Meningococcal disease, Other serogroups; Previous 52 weeks Max �","Meningococcal disease, Other serogroups; Cum YTD 2021 �","Meningococcal disease, Other serogroups; Cum YTD 2020 �","Meningococcal disease, Unknown serogroup; Current week","Meningococcal disease, Unknown serogroup; Previous 52 weeks Max �","Meningococcal disease, Unknown serogroup; Cum YTD 2021 �","Meningococcal disease, Unknown serogroup; Cum YTD 2020 �"
41,2022,14,South Atlantic,0,0,0,1,0,3,7,20
42,2022,14,Delaware,0,0,0,0,0,0,0,1
43,2022,14,District of Columbia,0,0,0,0,0,0,0,0
44,2022,14,Florida,0,0,0,0,0,2,4,12
45,2022,14,Georgia,0,0,0,1,0,1,1,0
46,2022,14,Maryland,0,0,0,0,0,1,0,3
47,2022,14,North Carolina,0,0,0,0,0,1,1,0
48,2022,14,South Carolina,0,0,0,0,0,0,0,0
49,2022,14,Virginia,0,0,0,0,0,1,0,4
50,2022,14,West Virginia,0,0,0,0,0,1,1,0
51,2022,14,East South Central,0,1,0,0,0,1,1,1
52,2022,14,Alabama,0,1,0,0,0,1,1,0
53,2022,14,Kentucky,0,0,0,0,0,0,0,1
54,2022,14,Mississippi,0,0,0,0,0,0,0,0
55,2022,14,Tennessee,0,0,0,0,0,0,0,0
56,2022,14,West South Central,0,0,0,5,0,2,0,4
57,2022,14,Arkansas,0,0,0,0,0,2,0,0
58,2022,14,Louisiana,0,0,0,0,0,1,0,0
59,2022,14,Oklahoma,0,0,0,2,0,0,0,0
60,2022,14,Texas,0,0,0,3,0,1,0,4
61,2022,14,Mountain,0,0,0,1,0,1,4,4
62,2022,14,Arizona,0,0,0,0,0,1,2,0
63,2022,14,Colorado,0,0,0,0,0,0,0,4
64,2022,14,Idaho,0,0,0,0,0,0,0,0
65,2022,14,Montana,0,0,0,0,0,1,1,0
66,2022,14,Nevada,0,0,0,1,0,0,0,0
67,2022,14,New Mexico,0,0,0,0,0,0,0,0
68,2022,14,Utah,0,0,0,0,0,0,0,0
69,2022,14,Wyoming,0,0,0,0,0,1,1,0
70,2022,14,Pacific,0,0,0,0,0,2,4,20
71,2022,14,Alaska,0,0,0,0,0,0,0,0
72,2022,14,California,0,0,0,0,0,2,4,15
73,2022,14,Hawaii,0,0,0,0,0,0,0,0
74,2022,14,Oregon,0,0,0,0,0,0,0,0
75,2022,14,Washington,0,0,0,0,0,1,0,5
76,2022,14,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,14,American Samoa,0,0,0,0,0,0,0,0
78,2022,14,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,14,Guam,0,0,0,0,0,0,0,0
80,2022,14,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,14,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,14,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,14,Total,0,1,3,10,0,7,21,69
14,2022,15,"U.S. Residents, excluding U.S. Territories",0,1,3,10,1,5,22,78
15,2022,15,New England,0,0,0,0,0,0,0,1
16,2022,15,Connecticut,0,0,0,0,0,0,0,0
17,2022,15,Maine,0,0,0,0,0,0,0,0
18,2022,15,Massachusetts,0,0,0,0,0,0,0,1
19,2022,15,New Hampshire,0,0,0,0,0,0,0,0
20,2022,15,Rhode Island,0,0,0,0,0,0,0,0
21,2022,15,Vermont,0,0,0,0,0,0,0,0
22,2022,15,Middle Atlantic,0,0,0,0,0,2,4,12
23,2022,15,New Jersey,0,0,0,0,0,1,0,0
24,2022,15,New York (excluding New York City),0,0,0,0,0,1,1,0
25,2022,15,New York City,0,0,0,0,0,1,1,2
26,2022,15,Pennsylvania,0,0,0,0,0,2,2,10
27,2022,15,East North Central,0,1,3,3,0,1,0,2
28,2022,15,Illinois,0,0,0,2,0,1,0,0
29,2022,15,Indiana,0,1,1,0,0,1,0,1
30,2022,15,Michigan,0,0,0,0,0,1,0,1
31,2022,15,Ohio,0,1,2,1,0,1,0,0
32,2022,15,Wisconsin,0,0,0,0,0,0,0,0
33,2022,15,West North Central,0,0,0,0,0,1,1,8
34,2022,15,Iowa,0,0,0,0,0,0,0,1
35,2022,15,Kansas,0,0,0,0,0,0,0,1
36,2022,15,Minnesota,0,0,0,0,0,1,0,0
37,2022,15,Missouri,0,0,0,0,0,1,1,6
38,2022,15,Nebraska,0,0,0,0,0,0,0,0
39,2022,15,North Dakota,0,0,0,0,0,0,0,0
40,2022,15,South Dakota,0,0,0,0,0,0,0,0
41,2022,15,South Atlantic,0,0,0,1,1,2,8,23
42,2022,15,Delaware,0,0,0,0,0,0,0,1
43,2022,15,District of Columbia,0,0,0,0,0,0,0,0
44,2022,15,Florida,0,0,0,0,1,2,5,13
45,2022,15,Georgia,0,0,0,1,0,1,1,0
46,2022,15,Maryland,0,0,0,0,0,1,0,3
47,2022,15,North Carolina,0,0,0,0,0,1,1,1
48,2022,15,South Carolina,0,0,0,0,0,0,0,0
49,2022,15,Virginia,0,0,0,0,0,1,0,5
50,2022,15,West Virginia,0,0,0,0,0,1,1,0
51,2022,15,East South Central,0,1,0,0,0,1,1,2
52,2022,15,Alabama,0,1,0,0,0,1,1,1
53,2022,15,Kentucky,0,0,0,0,0,0,0,1
54,2022,15,Mississippi,0,0,0,0,0,0,0,0
55,2022,15,Tennessee,0,0,0,0,0,0,0,0
56,2022,15,West South Central,0,0,0,5,0,2,0,6
57,2022,15,Arkansas,0,0,0,0,0,2,0,1
58,2022,15,Louisiana,0,0,0,0,0,0,0,1
59,2022,15,Oklahoma,0,0,0,2,0,0,0,0
60,2022,15,Texas,0,0,0,3,0,1,0,4
61,2022,15,Mountain,0,0,0,1,0,1,4,4
62,2022,15,Arizona,0,0,0,0,0,1,2,0
63,2022,15,Colorado,0,0,0,0,0,0,0,4
64,2022,15,Idaho,0,0,0,0,0,0,0,0
65,2022,15,Montana,0,0,0,0,0,1,1,0
66,2022,15,Nevada,0,0,0,1,0,0,0,0
67,2022,15,New Mexico,0,0,0,0,0,0,0,0
68,2022,15,Utah,0,0,0,0,0,0,0,0
69,2022,15,Wyoming,0,0,0,0,0,1,1,0
70,2022,15,Pacific,0,0,0,0,0,2,4,20
71,2022,15,Alaska,0,0,0,0,0,0,0,0
72,2022,15,California,0,0,0,0,0,2,4,15
73,2022,15,Hawaii,0,0,0,0,0,0,0,0
74,2022,15,Oregon,0,0,0,0,0,0,0,0
75,2022,15,Washington,0,0,0,0,0,1,0,5
76,2022,15,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,15,American Samoa,0,0,0,0,0,0,0,0
78,2022,15,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,15,Guam,0,0,0,0,0,0,0,0
80,2022,15,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,15,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,15,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,15,Total,0,1,3,10,1,5,22,78
14,2022,16,"U.S. Residents, excluding U.S. Territories",0,1,3,10,0,5,22,79
15,2022,16,New England,0,0,0,0,0,0,0,1
16,2022,16,Connecticut,0,0,0,0,0,0,0,0
17,2022,16,Maine,0,0,0,0,0,0,0,0
18,2022,16,Massachusetts,0,0,0,0,0,0,0,1
19,2022,16,New Hampshire,0,0,0,0,0,0,0,0
20,2022,16,Rhode Island,0,0,0,0,0,0,0,0
21,2022,16,Vermont,0,0,0,0,0,0,0,0
22,2022,16,Middle Atlantic,0,0,0,0,0,2,4,12
23,2022,16,New Jersey,0,0,0,0,0,1,0,0
24,2022,16,New York (excluding New York City),0,0,0,0,0,1,1,0
25,2022,16,New York City,0,0,0,0,0,1,1,2
26,2022,16,Pennsylvania,0,0,0,0,0,2,2,10
27,2022,16,East North Central,0,1,3,3,0,1,0,2
28,2022,16,Illinois,0,0,0,2,0,1,0,0
29,2022,16,Indiana,0,1,1,0,0,1,0,1
30,2022,16,Michigan,0,0,0,0,0,1,0,1
31,2022,16,Ohio,0,1,2,1,0,1,0,0
32,2022,16,Wisconsin,0,0,0,0,0,0,0,0
33,2022,16,West North Central,0,0,0,0,0,1,1,9
34,2022,16,Iowa,0,0,0,0,0,0,0,1
35,2022,16,Kansas,0,0,0,0,0,0,0,1
36,2022,16,Minnesota,0,0,0,0,0,1,0,0
37,2022,16,Missouri,0,0,0,0,0,1,1,7
38,2022,16,Nebraska,0,0,0,0,0,0,0,0
39,2022,16,North Dakota,0,0,0,0,0,0,0,0
40,2022,16,South Dakota,0,0,0,0,0,0,0,0
41,2022,16,South Atlantic,0,0,0,1,0,2,8,23
42,2022,16,Delaware,0,0,0,0,0,0,0,1
43,2022,16,District of Columbia,0,0,0,0,0,0,0,0
44,2022,16,Florida,0,0,0,0,0,2,5,13
45,2022,16,Georgia,0,0,0,1,0,1,1,0
46,2022,16,Maryland,0,0,0,0,0,1,0,3
47,2022,16,North Carolina,0,0,0,0,0,1,1,1
48,2022,16,South Carolina,0,0,0,0,0,0,0,0
49,2022,16,Virginia,0,0,0,0,0,1,0,5
50,2022,16,West Virginia,0,0,0,0,0,1,1,0
51,2022,16,East South Central,0,1,0,0,0,1,1,2
52,2022,16,Alabama,0,1,0,0,0,1,1,1
53,2022,16,Kentucky,0,0,0,0,0,0,0,1
54,2022,16,Mississippi,0,0,0,0,0,0,0,0
55,2022,16,Tennessee,0,0,0,0,0,0,0,0
56,2022,16,West South Central,0,0,0,5,0,2,0,6
57,2022,16,Arkansas,0,0,0,0,0,2,0,1
58,2022,16,Louisiana,0,0,0,0,0,0,0,1
59,2022,16,Oklahoma,0,0,0,2,0,0,0,0
60,2022,16,Texas,0,0,0,3,0,1,0,4
61,2022,16,Mountain,0,0,0,1,0,1,4,4
62,2022,16,Arizona,0,0,0,0,0,1,2,0
63,2022,16,Colorado,0,0,0,0,0,0,0,4
64,2022,16,Idaho,0,0,0,0,0,0,0,0
65,2022,16,Montana,0,0,0,0,0,1,1,0
66,2022,16,Nevada,0,0,0,1,0,0,0,0
67,2022,16,New Mexico,0,0,0,0,0,0,0,0
68,2022,16,Utah,0,0,0,0,0,0,0,0
69,2022,16,Wyoming,0,0,0,0,0,1,1,0
70,2022,16,Pacific,0,0,0,0,0,2,4,20
71,2022,16,Alaska,0,0,0,0,0,0,0,0
72,2022,16,California,0,0,0,0,0,2,4,15
73,2022,16,Hawaii,0,0,0,0,0,0,0,0
74,2022,16,Oregon,0,0,0,0,0,0,0,0
75,2022,16,Washington,0,0,0,0,0,1,0,5
76,2022,16,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,16,American Samoa,0,0,0,0,0,0,0,0
78,2022,16,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,16,Guam,0,0,0,0,0,0,0,0
80,2022,16,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,16,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,16,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,16,Total,0,1,3,10,0,5,22,79
14,2022,17,"U.S. Residents, excluding U.S. Territories",0,1,3,11,3,5,27,81
15,2022,17,New England,0,0,0,0,0,0,0,1
16,2022,17,Connecticut,0,0,0,0,0,0,0,0
17,2022,17,Maine,0,0,0,0,0,0,0,0
18,2022,17,Massachusetts,0,0,0,0,0,0,0,1
19,2022,17,New Hampshire,0,0,0,0,0,0,0,0
20,2022,17,Rhode Island,0,0,0,0,0,0,0,0
21,2022,17,Vermont,0,0,0,0,0,0,0,0
22,2022,17,Middle Atlantic,0,0,0,0,1,2,5,12
23,2022,17,New Jersey,0,0,0,0,0,1,0,0
24,2022,17,New York (excluding New York City),0,0,0,0,0,1,1,0
25,2022,17,New York City,0,0,0,0,1,1,2,2
26,2022,17,Pennsylvania,0,0,0,0,0,2,2,10
27,2022,17,East North Central,0,1,3,4,0,1,1,2
28,2022,17,Illinois,0,0,0,2,0,1,0,0
29,2022,17,Indiana,0,1,1,0,0,1,1,1
30,2022,17,Michigan,0,0,0,0,0,1,0,1
31,2022,17,Ohio,0,1,2,2,0,1,0,0
32,2022,17,Wisconsin,0,0,0,0,0,1,0,0
33,2022,17,West North Central,0,0,0,0,0,1,2,9
34,2022,17,Iowa,0,0,0,0,0,0,0,1
35,2022,17,Kansas,0,0,0,0,0,0,0,1
36,2022,17,Minnesota,0,0,0,0,0,1,0,0
37,2022,17,Missouri,0,0,0,0,0,1,1,7
38,2022,17,Nebraska,0,0,0,0,0,1,1,0
39,2022,17,North Dakota,0,0,0,0,0,0,0,0
40,2022,17,South Dakota,0,0,0,0,0,0,0,0
41,2022,17,South Atlantic,0,0,0,1,1,2,9,23
42,2022,17,Delaware,0,0,0,0,0,0,0,1
43,2022,17,District of Columbia,0,0,0,0,0,0,0,0
44,2022,17,Florida,0,0,0,0,1,2,6,13
45,2022,17,Georgia,0,0,0,1,0,1,1,0
46,2022,17,Maryland,0,0,0,0,0,1,0,3
47,2022,17,North Carolina,0,0,0,0,0,1,1,1
48,2022,17,South Carolina,0,0,0,0,0,0,0,0
49,2022,17,Virginia,0,0,0,0,0,1,0,5
50,2022,17,West Virginia,0,0,0,0,0,1,1,0
51,2022,17,East South Central,0,1,0,0,0,1,1,2
52,2022,17,Alabama,0,1,0,0,0,1,1,1
53,2022,17,Kentucky,0,0,0,0,0,0,0,1
54,2022,17,Mississippi,0,0,0,0,0,0,0,0
55,2022,17,Tennessee,0,0,0,0,0,0,0,0
56,2022,17,West South Central,0,0,0,5,0,2,0,7
57,2022,17,Arkansas,0,0,0,0,0,2,0,1
58,2022,17,Louisiana,0,0,0,0,0,0,0,1
59,2022,17,Oklahoma,0,0,0,2,0,0,0,0
60,2022,17,Texas,0,0,0,3,0,1,0,5
61,2022,17,Mountain,0,0,0,1,0,1,4,4
62,2022,17,Arizona,0,0,0,0,0,1,2,0
63,2022,17,Colorado,0,0,0,0,0,0,0,4
64,2022,17,Idaho,0,0,0,0,0,0,0,0
65,2022,17,Montana,0,0,0,0,0,1,1,0
66,2022,17,Nevada,0,0,0,1,0,0,0,0
67,2022,17,New Mexico,0,0,0,0,0,0,0,0
68,2022,17,Utah,0,0,0,0,0,0,0,0
69,2022,17,Wyoming,0,0,0,0,0,1,1,0
70,2022,17,Pacific,0,0,0,0,1,2,5,21
71,2022,17,Alaska,0,0,0,0,0,0,0,0
72,2022,17,California,0,0,0,0,0,2,4,16
73,2022,17,Hawaii,0,0,0,0,0,0,0,0
74,2022,17,Oregon,0,0,0,0,1,0,1,0
75,2022,17,Washington,0,0,0,0,0,1,0,5
76,2022,17,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,17,American Samoa,0,0,0,0,0,0,0,0
78,2022,17,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,17,Guam,0,0,0,0,0,0,0,0
80,2022,17,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,17,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,17,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,17,Total,0,1,3,11,3,5,27,81
14,2022,18,"U.S. Residents, excluding U.S. Territories",0,1,3,11,1,5,28,81
15,2022,18,New England,0,0,0,0,0,0,0,1
16,2022,18,Connecticut,0,0,0,0,0,0,0,0
17,2022,18,Maine,0,0,0,0,0,0,0,0
18,2022,18,Massachusetts,0,0,0,0,0,0,0,1
19,2022,18,New Hampshire,0,0,0,0,0,0,0,0
20,2022,18,Rhode Island,0,0,0,0,0,0,0,0
21,2022,18,Vermont,0,0,0,0,0,0,0,0
22,2022,18,Middle Atlantic,0,0,0,0,1,2,6,12
23,2022,18,New Jersey,0,0,0,0,0,1,0,0
24,2022,18,New York (excluding New York City),0,0,0,0,0,1,1,0
25,2022,18,New York City,0,0,0,0,0,1,2,2
26,2022,18,Pennsylvania,0,0,0,0,1,2,3,10
27,2022,18,East North Central,0,1,3,4,0,1,1,2
28,2022,18,Illinois,0,0,0,2,0,1,0,0
29,2022,18,Indiana,0,1,1,0,0,1,1,1
30,2022,18,Michigan,0,0,0,0,0,1,0,1
31,2022,18,Ohio,0,1,2,2,0,1,0,0
32,2022,18,Wisconsin,0,0,0,0,0,1,0,0
33,2022,18,West North Central,0,0,0,0,0,1,2,9
34,2022,18,Iowa,0,0,0,0,0,0,0,1
35,2022,18,Kansas,0,0,0,0,0,0,0,1
36,2022,18,Minnesota,0,0,0,0,0,1,0,0
37,2022,18,Missouri,0,0,0,0,0,1,1,7
38,2022,18,Nebraska,0,0,0,0,0,1,1,0
39,2022,18,North Dakota,0,0,0,0,0,0,0,0
40,2022,18,South Dakota,0,0,0,0,0,0,0,0
41,2022,18,South Atlantic,0,0,0,1,0,2,9,23
42,2022,18,Delaware,0,0,0,0,0,0,0,1
43,2022,18,District of Columbia,0,0,0,0,0,0,0,0
44,2022,18,Florida,0,0,0,0,0,2,6,13
45,2022,18,Georgia,0,0,0,1,0,1,1,0
46,2022,18,Maryland,0,0,0,0,0,1,0,3
47,2022,18,North Carolina,0,0,0,0,0,1,1,1
48,2022,18,South Carolina,0,0,0,0,0,0,0,0
49,2022,18,Virginia,0,0,0,0,0,1,0,5
50,2022,18,West Virginia,0,0,0,0,0,1,1,0
51,2022,18,East South Central,0,1,0,0,0,1,1,2
52,2022,18,Alabama,0,1,0,0,0,1,1,1
53,2022,18,Kentucky,0,0,0,0,0,0,0,1
54,2022,18,Mississippi,0,0,0,0,0,0,0,0
55,2022,18,Tennessee,0,0,0,0,0,0,0,0
56,2022,18,West South Central,0,0,0,5,0,2,0,7
57,2022,18,Arkansas,0,0,0,0,0,2,0,1
58,2022,18,Louisiana,0,0,0,0,0,0,0,1
59,2022,18,Oklahoma,0,0,0,2,0,0,0,0
60,2022,18,Texas,0,0,0,3,0,1,0,5
61,2022,18,Mountain,0,0,0,1,0,1,4,4
62,2022,18,Arizona,0,0,0,0,0,1,2,0
63,2022,18,Colorado,0,0,0,0,0,0,0,4
64,2022,18,Idaho,0,0,0,0,0,0,0,0
65,2022,18,Montana,0,0,0,0,0,1,1,0
66,2022,18,Nevada,0,0,0,1,0,0,0,0
67,2022,18,New Mexico,0,0,0,0,0,0,0,0
68,2022,18,Utah,0,0,0,0,0,0,0,0
69,2022,18,Wyoming,0,0,0,0,0,1,1,0
70,2022,18,Pacific,0,0,0,0,0,2,5,21
71,2022,18,Alaska,0,0,0,0,0,0,0,0
72,2022,18,California,0,0,0,0,0,2,4,16
73,2022,18,Hawaii,0,0,0,0,0,0,0,0
74,2022,18,Oregon,0,0,0,0,0,1,1,0
75,2022,18,Washington,0,0,0,0,0,1,0,5
76,2022,18,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,18,American Samoa,0,0,0,0,0,0,0,0
78,2022,18,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,18,Guam,0,0,0,0,0,0,0,0
80,2022,18,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,18,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,18,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,18,Total,0,1,3,11,1,5,28,81
14,2022,19,"U.S. Residents, excluding U.S. Territories",0,1,3,12,1,5,27,85
15,2022,19,New England,0,0,0,0,0,0,0,1
16,2022,19,Connecticut,0,0,0,0,0,0,0,0
17,2022,19,Maine,0,0,0,0,0,0,0,0
18,2022,19,Massachusetts,0,0,0,0,0,0,0,1
19,2022,19,New Hampshire,0,0,0,0,0,0,0,0
20,2022,19,Rhode Island,0,0,0,0,0,0,0,0
21,2022,19,Vermont,0,0,0,0,0,0,0,0
22,2022,19,Middle Atlantic,0,0,0,0,1,2,6,13
23,2022,19,New Jersey,0,0,0,0,0,1,0,0
24,2022,19,New York (excluding New York City),0,0,0,0,1,1,2,1
25,2022,19,New York City,0,0,0,0,0,1,2,2
26,2022,19,Pennsylvania,0,0,0,0,0,2,2,10
27,2022,19,East North Central,0,1,3,4,0,1,0,3
28,2022,19,Illinois,0,0,0,2,0,0,0,1
29,2022,19,Indiana,0,1,1,0,0,1,0,1
30,2022,19,Michigan,0,0,0,0,0,1,0,1
31,2022,19,Ohio,0,1,2,2,0,1,0,0
32,2022,19,Wisconsin,0,0,0,0,0,1,0,0
33,2022,19,West North Central,0,0,0,0,0,1,2,9
34,2022,19,Iowa,0,0,0,0,0,0,0,1
35,2022,19,Kansas,0,0,0,0,0,0,0,1
36,2022,19,Minnesota,0,0,0,0,0,1,0,0
37,2022,19,Missouri,0,0,0,0,0,1,1,7
38,2022,19,Nebraska,0,0,0,0,0,1,1,0
39,2022,19,North Dakota,0,0,0,0,0,0,0,0
40,2022,19,South Dakota,0,0,0,0,0,0,0,0
41,2022,19,South Atlantic,0,0,0,1,0,2,9,23
42,2022,19,Delaware,0,0,0,0,0,0,0,1
43,2022,19,District of Columbia,0,0,0,0,0,0,0,0
44,2022,19,Florida,0,0,0,0,0,2,6,13
45,2022,19,Georgia,0,0,0,1,0,1,1,0
46,2022,19,Maryland,0,0,0,0,0,1,0,3
47,2022,19,North Carolina,0,0,0,0,0,1,1,1
48,2022,19,South Carolina,0,0,0,0,0,0,0,0
49,2022,19,Virginia,0,0,0,0,0,1,0,5
50,2022,19,West Virginia,0,0,0,0,0,1,1,0
51,2022,19,East South Central,0,1,0,1,0,1,1,3
52,2022,19,Alabama,0,1,0,1,0,1,1,2
53,2022,19,Kentucky,0,0,0,0,0,0,0,1
54,2022,19,Mississippi,0,0,0,0,0,0,0,0
55,2022,19,Tennessee,0,0,0,0,0,0,0,0
56,2022,19,West South Central,0,0,0,5,0,2,0,8
57,2022,19,Arkansas,0,0,0,0,0,2,0,2
58,2022,19,Louisiana,0,0,0,0,0,0,0,1
59,2022,19,Oklahoma,0,0,0,2,0,0,0,0
60,2022,19,Texas,0,0,0,3,0,1,0,5
61,2022,19,Mountain,0,0,0,1,0,1,5,4
62,2022,19,Arizona,0,0,0,0,0,1,2,0
63,2022,19,Colorado,0,0,0,0,0,0,0,4
64,2022,19,Idaho,0,0,0,0,0,0,0,0
65,2022,19,Montana,0,0,0,0,0,1,1,0
66,2022,19,Nevada,0,0,0,1,0,0,0,0
67,2022,19,New Mexico,0,0,0,0,0,0,0,0
68,2022,19,Utah,0,0,0,0,0,1,1,0
69,2022,19,Wyoming,0,0,0,0,0,1,1,0
70,2022,19,Pacific,0,0,0,0,0,2,4,21
71,2022,19,Alaska,0,0,0,0,0,0,0,0
72,2022,19,California,0,0,0,0,0,2,4,16
73,2022,19,Hawaii,0,0,0,0,0,0,0,0
74,2022,19,Oregon,0,0,0,0,0,0,0,0
75,2022,19,Washington,0,0,0,0,0,1,0,5
76,2022,19,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,19,American Samoa,0,0,0,0,0,0,0,0
78,2022,19,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,19,Guam,0,0,0,0,0,0,0,0
80,2022,19,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,19,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,19,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,19,Total,0,1,3,12,1,5,27,85
14,2022,20,"U.S. Residents, excluding U.S. Territories",0,1,3,12,2,4,30,90
15,2022,20,New England,0,0,0,0,0,0,0,1
16,2022,20,Connecticut,0,0,0,0,0,0,0,0
17,2022,20,Maine,0,0,0,0,0,0,0,0
18,2022,20,Massachusetts,0,0,0,0,0,0,0,1
19,2022,20,New Hampshire,0,0,0,0,0,0,0,0
20,2022,20,Rhode Island,0,0,0,0,0,0,0,0
21,2022,20,Vermont,0,0,0,0,0,0,0,0
22,2022,20,Middle Atlantic,0,0,0,0,0,2,6,15
23,2022,20,New Jersey,0,0,0,0,0,1,0,0
24,2022,20,New York (excluding New York City),0,0,0,0,0,1,2,2
25,2022,20,New York City,0,0,0,0,0,1,2,3
26,2022,20,Pennsylvania,0,0,0,0,0,2,2,10
27,2022,20,East North Central,0,1,3,4,0,1,0,3
28,2022,20,Illinois,0,0,0,2,0,0,0,1
29,2022,20,Indiana,0,1,1,0,0,1,0,1
30,2022,20,Michigan,0,0,0,0,0,1,0,1
31,2022,20,Ohio,0,1,2,2,0,1,0,0
32,2022,20,Wisconsin,0,0,0,0,0,1,0,0
33,2022,20,West North Central,0,0,0,0,0,1,2,9
34,2022,20,Iowa,0,0,0,0,0,0,0,1
35,2022,20,Kansas,0,0,0,0,0,0,0,1
36,2022,20,Minnesota,0,0,0,0,0,1,0,0
37,2022,20,Missouri,0,0,0,0,0,1,1,7
38,2022,20,Nebraska,0,0,0,0,0,1,1,0
39,2022,20,North Dakota,0,0,0,0,0,0,0,0
40,2022,20,South Dakota,0,0,0,0,0,0,0,0
41,2022,20,South Atlantic,0,0,0,1,1,2,10,24
42,2022,20,Delaware,0,0,0,0,0,0,0,1
43,2022,20,District of Columbia,0,0,0,0,0,0,0,0
44,2022,20,Florida,0,0,0,0,1,2,7,14
45,2022,20,Georgia,0,0,0,1,0,1,1,0
46,2022,20,Maryland,0,0,0,0,0,1,0,3
47,2022,20,North Carolina,0,0,0,0,0,1,1,1
48,2022,20,South Carolina,0,0,0,0,0,0,0,0
49,2022,20,Virginia,0,0,0,0,0,1,0,5
50,2022,20,West Virginia,0,0,0,0,0,1,1,0
51,2022,20,East South Central,0,1,0,1,0,1,2,3
52,2022,20,Alabama,0,1,0,1,0,1,2,2
53,2022,20,Kentucky,0,0,0,0,0,0,0,1
54,2022,20,Mississippi,0,0,0,0,0,0,0,0
55,2022,20,Tennessee,0,0,0,0,0,0,0,0
56,2022,20,West South Central,0,0,0,5,0,1,0,10
57,2022,20,Arkansas,0,0,0,0,0,1,0,4
58,2022,20,Louisiana,0,0,0,0,0,0,0,1
59,2022,20,Oklahoma,0,0,0,2,0,0,0,0
60,2022,20,Texas,0,0,0,3,0,1,0,5
61,2022,20,Mountain,0,0,0,1,0,1,5,4
62,2022,20,Arizona,0,0,0,0,0,1,2,0
63,2022,20,Colorado,0,0,0,0,0,0,0,4
64,2022,20,Idaho,0,0,0,0,0,0,0,0
65,2022,20,Montana,0,0,0,0,0,1,1,0
66,2022,20,Nevada,0,0,0,1,0,0,0,0
67,2022,20,New Mexico,0,0,0,0,0,0,0,0
68,2022,20,Utah,0,0,0,0,0,1,1,0
69,2022,20,Wyoming,0,0,0,0,0,1,1,0
70,2022,20,Pacific,0,0,0,0,1,2,5,21
71,2022,20,Alaska,0,0,0,0,0,0,0,0
72,2022,20,California,0,0,0,0,1,2,5,16
73,2022,20,Hawaii,0,0,0,0,0,0,0,0
74,2022,20,Oregon,0,0,0,0,0,0,0,0
75,2022,20,Washington,0,0,0,0,0,1,0,5
76,2022,20,U.S. Territories,0,0,0,0,0,0,0,0
77,2022,20,American Samoa,0,0,0,0,0,0,0,0
78,2022,20,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0
79,2022,20,Guam,0,0,0,0,0,0,0,0
80,2022,20,Puerto Rico,0,0,0,0,0,0,0,0
81,2022,20,U.S. Virgin Islands,0,0,0,0,0,0,0,0
82,2022,20,Non-U.S. Residents,0,0,0,0,0,0,0,0
83,2022,20,Total,0,1,3,12,2,4,30,90
14,2022,21,"U.S. Residents, excluding U.S. Territories",0,1,3,12,1,4,31,98
15,2022,21,New England,0,0,0,0,0,0,0,1
16,2022,21,Connecticut,0,0,0,0,0,0,0,0
17,2022,21,Maine,0,0,0,0,0,0,0,0
18,2022,21,Massachusetts,0,0,0,0,0,0,0,1
19,2022,21,New Hampshire,0,0,0,0,0,0,0,0
20,2022,21,Rhode Island,0,0,0,0,0,0,0,0
21,2022,21,Vermont,0,0,0,0,0,0,0,0
22,2022,21,Middle Atlantic,0,0,0,0,0,2,6,22
23,2022,21,New Jersey,0,0,0,0,0,1,0,7
