,year,mmwr_week,Reporting Area,"Meningococcal disease, All serogroups; Current week","Meningococcal disease, All serogroups; Previous 52 weeks Max �","Meningococcal disease, All serogroups; Cum YTD 2020 �","Meningococcal disease, All serogroups; Cum YTD 2019 �","Meningococcal disease, Serogroups ACWY; Current week","Meningococcal disease, Serogroups ACWY; Previous 52 weeks Max �","Meningococcal disease, Serogroups ACWY; Cum YTD 2020 �","Meningococcal disease, Serogroups ACWY; Cum YTD 2019 �","Meningococcal disease, Serogroup B; Current week","Meningococcal disease, Serogroup B; Previous 52 weeks Max �","Meningococcal disease, Serogroup B; Cum YTD 2020 �","Meningococcal disease, Serogroup B; Cum YTD 2019 �",column labels (in same order that data fields appears in each record below):
61,2020,27,Arkansas,0,2,4,0,0,0,0,0,0,0,0,0,
62,2020,27,Louisiana,0,1,3,1,0,1,1,1,0,0,0,0,
63,2020,27,Oklahoma,0,1,2,4,0,0,0,4,0,0,0,0,
64,2020,27,Texas,0,4,10,14,0,2,3,6,0,1,0,3,
65,2020,27,Mountain,0,2,9,12,0,1,2,4,0,1,2,3,
66,2020,27,Arizona,0,1,3,2,0,1,1,1,0,1,2,1,
67,2020,27,Colorado,0,2,4,2,0,0,0,1,0,0,0,1,
68,2020,27,Idaho,0,1,0,2,0,0,0,0,0,0,0,0,
69,2020,27,Montana,0,0,0,3,0,0,0,0,0,0,0,1,
70,2020,27,Nevada,0,1,1,1,0,1,0,1,0,0,0,0,
71,2020,27,New Mexico,0,0,0,1,0,0,0,0,0,0,0,0,
72,2020,27,Utah,0,1,1,1,0,1,1,1,0,1,0,0,
73,2020,27,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,27,Pacific,0,4,18,36,0,1,0,7,0,0,0,1,
75,2020,27,Alaska,0,1,1,2,0,0,0,2,0,0,0,0,
76,2020,27,California,0,3,15,19,0,0,0,0,0,0,0,0,
77,2020,27,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,27,Oregon,0,1,0,6,0,1,0,5,0,0,0,1,
79,2020,27,Washington,0,2,2,8,0,0,0,0,0,0,0,0,
80,2020,27,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,27,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,27,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,27,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,27,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,27,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,27,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,27,Total,0,12,140,202,0,4,33,77,0,3,12,20,
18,2020,28,"U.S. Residents, excluding U.S. Territories",1,12,145,207,0,4,36,78,0,3,13,21,
19,2020,28,New England,0,2,11,16,0,2,7,12,0,1,2,2,
20,2020,28,Connecticut,0,1,2,2,0,0,0,1,0,1,1,1,
21,2020,28,Maine,0,1,1,3,0,1,1,1,0,0,0,1,
22,2020,28,Massachusetts,0,2,8,9,0,2,6,8,0,1,1,0,
23,2020,28,New Hampshire,0,0,0,1,0,0,0,1,0,0,0,0,
24,2020,28,Rhode Island,0,1,0,1,0,0,0,1,0,0,0,0,
25,2020,28,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
26,2020,28,Middle Atlantic,0,3,18,32,0,2,9,4,0,2,1,3,
27,2020,28,New Jersey,0,1,0,6,0,0,0,0,0,0,0,0,
28,2020,28,New York (excluding New York City),0,2,3,6,0,1,1,4,0,2,0,2,
29,2020,28,New York City,0,1,2,8,0,0,0,0,0,0,0,0,
30,2020,28,Pennsylvania,0,2,13,12,0,2,8,0,0,1,1,1,
31,2020,28,East North Central,1,4,18,21,0,3,4,11,0,3,4,6,
32,2020,28,Illinois,0,1,5,7,0,1,1,3,0,1,1,0,
33,2020,28,Indiana,0,1,3,5,0,1,0,4,0,1,2,1,
34,2020,28,Michigan,0,3,2,2,0,3,1,2,0,1,0,0,
35,2020,28,Ohio,1,2,8,5,0,1,2,2,0,2,1,3,
36,2020,28,Wisconsin,0,1,0,2,0,1,0,0,0,1,0,2,
37,2020,28,West North Central,0,3,9,12,0,1,1,1,0,1,0,0,
38,2020,28,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
39,2020,28,Kansas,0,0,0,3,0,0,0,0,0,0,0,0,
40,2020,28,Minnesota,0,0,0,1,0,0,0,0,0,0,0,0,
41,2020,28,Missouri,0,2,7,5,0,0,0,0,0,0,0,0,
42,2020,28,Nebraska,0,1,1,2,0,1,1,1,0,1,0,0,
43,2020,28,North Dakota,0,1,0,0,0,1,0,0,0,1,0,0,
44,2020,28,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
45,2020,28,South Atlantic,0,6,35,42,0,2,7,22,0,1,1,2,
46,2020,28,Delaware,0,1,1,0,0,0,0,0,0,0,0,0,
47,2020,28,District of Columbia,0,1,0,2,0,0,0,0,0,0,0,0,
48,2020,28,Florida,0,4,14,15,0,0,0,7,0,0,0,2,
49,2020,28,Georgia,0,2,7,13,0,1,3,8,0,0,0,0,
50,2020,28,Maryland,0,2,4,1,0,1,1,0,0,0,0,0,
51,2020,28,North Carolina,0,1,4,5,0,1,2,3,0,1,1,0,
52,2020,28,South Carolina,0,1,0,1,0,0,0,0,0,0,0,0,
53,2020,28,Virginia,0,1,4,5,0,0,0,4,0,1,0,0,
54,2020,28,West Virginia,0,1,1,0,0,1,1,0,0,0,0,0,
55,2020,28,East South Central,0,2,8,14,0,1,1,6,0,2,3,1,
56,2020,28,Alabama,0,2,4,2,0,1,1,1,0,0,0,1,
57,2020,28,Kentucky,0,2,0,4,0,0,0,1,0,0,0,0,
58,2020,28,Mississippi,0,0,0,3,0,0,0,0,0,0,0,0,
59,2020,28,Tennessee,0,2,4,5,0,1,0,4,0,2,3,0,
60,2020,28,West South Central,0,4,19,20,0,2,5,11,0,1,0,3,
61,2020,28,Arkansas,0,2,4,0,0,0,0,0,0,0,0,0,
62,2020,28,Louisiana,0,1,3,1,0,1,2,1,0,0,0,0,
63,2020,28,Oklahoma,0,1,2,5,0,0,0,4,0,0,0,0,
64,2020,28,Texas,0,4,10,14,0,2,3,6,0,1,0,3,
65,2020,28,Mountain,0,2,9,14,0,1,2,4,0,1,2,3,
66,2020,28,Arizona,0,1,3,2,0,1,1,1,0,1,2,1,
67,2020,28,Colorado,0,2,4,4,0,0,0,1,0,0,0,1,
68,2020,28,Idaho,0,1,0,2,0,0,0,0,0,0,0,0,
69,2020,28,Montana,0,0,0,3,0,0,0,0,0,0,0,1,
70,2020,28,Nevada,0,1,1,1,0,1,0,1,0,0,0,0,
71,2020,28,New Mexico,0,0,0,1,0,0,0,0,0,0,0,0,
72,2020,28,Utah,0,1,1,1,0,1,1,1,0,1,0,0,
73,2020,28,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,28,Pacific,0,4,18,36,0,1,0,7,0,0,0,1,
75,2020,28,Alaska,0,1,1,2,0,0,0,2,0,0,0,0,
76,2020,28,California,0,3,15,19,0,0,0,0,0,0,0,0,
77,2020,28,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,28,Oregon,0,1,0,6,0,1,0,5,0,0,0,1,
79,2020,28,Washington,0,2,2,8,0,0,0,0,0,0,0,0,
80,2020,28,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,28,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,28,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,28,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,28,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,28,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,28,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,28,Total,1,12,145,207,0,4,36,78,0,3,13,21,
20,2020,29,3,12,133,192,0,4,37,81,0,3,13,21,,"U.S. Residents, excluding U.S. Territories"
21,2020,29,0,2,11,17,0,2,7,12,0,1,2,2,,New England
22,2020,29,0,1,2,2,0,0,0,1,0,1,1,1,,Connecticut
23,2020,29,0,1,1,3,0,1,1,1,0,0,0,1,,Maine
24,2020,29,0,2,8,9,0,2,6,8,0,1,1,0,,Massachusetts
25,2020,29,0,0,0,1,0,0,0,1,0,0,0,0,,New Hampshire
26,2020,29,0,1,0,2,0,0,0,1,0,0,0,0,,Rhode Island
27,2020,29,0,0,0,0,0,0,0,0,0,0,0,0,,Vermont
28,2020,29,2,3,20,32,0,2,9,4,0,2,1,3,,Middle Atlantic
29,2020,29,0,1,0,6,0,0,0,0,0,0,0,0,,New Jersey
30,2020,29,1,2,4,6,0,1,1,4,0,2,0,2,,New York (excluding New York City)
31,2020,29,0,1,2,8,0,0,0,0,0,0,0,0,,New York City
32,2020,29,1,2,14,12,0,2,8,0,0,1,1,1,,Pennsylvania
33,2020,29,0,4,18,21,0,3,5,11,0,3,4,6,,East North Central
34,2020,29,0,1,5,7,0,1,1,3,0,1,1,0,,Illinois
35,2020,29,0,1,3,5,0,1,0,4,0,1,2,1,,Indiana
36,2020,29,0,3,2,2,0,3,1,2,0,1,0,0,,Michigan
37,2020,29,0,2,8,5,0,1,3,2,0,2,1,3,,Ohio
38,2020,29,0,1,0,2,0,1,0,0,0,1,0,2,,Wisconsin
39,2020,29,0,3,9,12,0,1,1,1,0,1,0,0,,West North Central
40,2020,29,0,1,1,1,0,0,0,0,0,0,0,0,,Iowa
41,2020,29,0,0,0,3,0,0,0,0,0,0,0,0,,Kansas
42,2020,29,0,0,0,1,0,0,0,0,0,0,0,0,,Minnesota
43,2020,29,0,2,7,5,0,0,0,0,0,0,0,0,,Missouri
44,2020,29,0,1,1,2,0,1,1,1,0,1,0,0,,Nebraska
45,2020,29,0,1,0,0,0,1,0,0,0,1,0,0,,North Dakota
46,2020,29,0,0,0,0,0,0,0,0,0,0,0,0,,South Dakota
47,2020,29,0,6,35,43,0,2,7,23,0,1,1,2,,South Atlantic
48,2020,29,0,1,1,0,0,0,0,0,0,0,0,0,,Delaware
49,2020,29,0,1,0,2,0,0,0,0,0,0,0,0,,District of Columbia
50,2020,29,0,4,14,15,0,0,0,7,0,0,0,2,,Florida
51,2020,29,0,2,7,13,0,1,3,8,0,0,0,0,,Georgia
52,2020,29,0,2,4,1,0,1,1,0,0,0,0,0,,Maryland
53,2020,29,0,1,4,6,0,1,2,4,0,1,1,0,,North Carolina
54,2020,29,0,1,0,1,0,0,0,0,0,0,0,0,,South Carolina
55,2020,29,0,1,4,5,0,0,0,4,0,1,0,0,,Virginia
56,2020,29,0,1,1,0,0,1,1,0,0,0,0,0,,West Virginia
57,2020,29,1,2,9,14,0,1,1,6,0,2,3,1,,East South Central
58,2020,29,0,2,4,2,0,1,1,1,0,0,0,1,,Alabama
59,2020,29,0,2,0,4,0,0,0,1,0,0,0,0,,Kentucky
60,2020,29,0,0,0,3,0,0,0,0,0,0,0,0,,Mississippi
61,2020,29,1,2,5,5,0,1,0,4,0,2,3,0,,Tennessee
62,2020,29,0,4,19,21,0,2,5,12,0,1,0,3,,West South Central
63,2020,29,0,2,4,0,0,0,0,0,0,0,0,0,,Arkansas
64,2020,29,0,1,3,1,0,1,2,1,0,0,0,0,,Louisiana
65,2020,29,0,1,2,5,0,0,0,4,0,0,0,0,,Oklahoma
66,2020,29,0,4,10,15,0,2,3,7,0,1,0,3,,Texas
67,2020,29,0,2,9,14,0,1,2,4,0,1,2,3,,Mountain
68,2020,29,0,1,3,2,0,1,1,1,0,1,2,1,,Arizona
69,2020,29,0,2,4,4,0,0,0,1,0,0,0,1,,Colorado
70,2020,29,0,1,0,2,0,0,0,0,0,0,0,0,,Idaho
71,2020,29,0,0,0,3,0,0,0,0,0,0,0,1,,Montana
72,2020,29,0,1,1,1,0,1,0,1,0,0,0,0,,Nevada
73,2020,29,0,0,0,1,0,0,0,0,0,0,0,0,,New Mexico
74,2020,29,0,1,1,1,0,1,1,1,0,1,0,0,,Utah
75,2020,29,0,0,0,0,0,0,0,0,0,0,0,0,,Wyoming
76,2020,29,0,3,3,18,0,1,0,8,0,0,0,1,,Pacific
77,2020,29,0,1,1,2,0,0,0,2,0,0,0,0,,Alaska
78,2020,29,U,NC,U,U,U,NC,U,U,U,NC,U,U,,California
79,2020,29,0,0,0,1,0,0,0,0,0,0,0,0,,Hawaii
80,2020,29,0,1,0,7,0,1,0,6,0,0,0,1,,Oregon
81,2020,29,0,2,2,8,0,0,0,0,0,0,0,0,,Washington
82,2020,29,0,0,0,0,0,0,0,0,0,0,0,0,,U.S. Territories
83,2020,29,0,0,0,0,0,0,0,0,0,0,0,0,,American Samoa
84,2020,29,0,0,0,0,0,0,0,0,0,0,0,0,,Commonwealth of Northern Mariana Islands
85,2020,29,0,0,0,0,0,0,0,0,0,0,0,0,,Guam
86,2020,29,0,0,0,0,0,0,0,0,0,0,0,0,,Puerto Rico
87,2020,29,0,0,0,0,0,0,0,0,0,0,0,0,,U.S. Virgin Islands
88,2020,29,0,0,0,0,0,0,0,0,0,0,0,0,,Non-U.S. Residents
89,2020,29,3,12,133,192,0,4,37,81,0,3,13,21,,Total
18,2020,30,"U.S. Residents, excluding U.S. Territories",2,12,152,216,0,4,39,84,0,3,13,22,
19,2020,30,New England,0,2,11,18,0,2,7,13,0,1,2,2,
20,2020,30,Connecticut,0,1,2,2,0,0,0,1,0,1,1,1,
21,2020,30,Maine,0,1,1,3,0,1,1,1,0,0,0,1,
22,2020,30,Massachusetts,0,2,8,10,0,2,6,9,0,1,1,0,
23,2020,30,New Hampshire,0,0,0,1,0,0,0,1,0,0,0,0,
24,2020,30,Rhode Island,0,1,0,2,0,0,0,1,0,0,0,0,
25,2020,30,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
26,2020,30,Middle Atlantic,1,3,22,34,0,2,9,4,0,2,1,4,
27,2020,30,New Jersey,0,1,0,7,0,0,0,0,0,0,0,0,
28,2020,30,New York (excluding New York City),0,2,4,7,0,1,1,4,0,2,0,3,
29,2020,30,New York City,1,1,3,8,0,0,0,0,0,0,0,0,
30,2020,30,Pennsylvania,0,2,15,12,0,2,8,0,0,1,1,1,
31,2020,30,East North Central,1,4,19,21,0,3,5,11,0,3,4,6,
32,2020,30,Illinois,0,1,5,7,0,1,1,3,0,1,1,0,
33,2020,30,Indiana,1,1,4,5,0,1,0,4,0,1,2,1,
34,2020,30,Michigan,0,3,2,2,0,3,1,2,0,1,0,0,
35,2020,30,Ohio,0,2,8,5,0,1,3,2,0,2,1,3,
36,2020,30,Wisconsin,0,1,0,2,0,1,0,0,0,1,0,2,
37,2020,30,West North Central,0,3,9,12,0,1,1,1,0,1,0,0,
38,2020,30,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
39,2020,30,Kansas,0,0,0,3,0,0,0,0,0,0,0,0,
40,2020,30,Minnesota,0,0,0,1,0,0,0,0,0,0,0,0,
41,2020,30,Missouri,0,2,7,5,0,0,0,0,0,0,0,0,
42,2020,30,Nebraska,0,1,1,2,0,1,1,1,0,1,0,0,
43,2020,30,North Dakota,0,1,0,0,0,1,0,0,0,1,0,0,
44,2020,30,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
45,2020,30,South Atlantic,0,6,35,43,0,2,7,23,0,1,1,2,
46,2020,30,Delaware,0,1,1,0,0,0,0,0,0,0,0,0,
47,2020,30,District of Columbia,0,1,0,2,0,0,0,0,0,0,0,0,
48,2020,30,Florida,0,4,14,15,0,0,0,7,0,0,0,2,
49,2020,30,Georgia,0,2,7,13,0,1,3,8,0,0,0,0,
50,2020,30,Maryland,0,2,4,1,0,1,1,0,0,0,0,0,
51,2020,30,North Carolina,0,1,4,6,0,1,2,4,0,1,1,0,
52,2020,30,South Carolina,0,1,0,1,0,0,0,0,0,0,0,0,
53,2020,30,Virginia,0,1,4,5,0,0,0,4,0,1,0,0,
54,2020,30,West Virginia,0,1,1,0,0,1,1,0,0,0,0,0,
55,2020,30,East South Central,0,2,10,14,0,1,3,6,0,2,3,1,
56,2020,30,Alabama,0,2,5,2,0,1,1,1,0,0,0,1,
57,2020,30,Kentucky,0,2,0,4,0,0,0,1,0,0,0,0,
58,2020,30,Mississippi,0,0,0,3,0,0,0,0,0,0,0,0,
59,2020,30,Tennessee,0,2,5,5,0,1,2,4,0,2,3,0,
60,2020,30,West South Central,0,4,19,21,0,2,5,12,0,1,0,3,
61,2020,30,Arkansas,0,2,4,0,0,0,0,0,0,0,0,0,
62,2020,30,Louisiana,0,1,3,1,0,1,2,1,0,0,0,0,
63,2020,30,Oklahoma,0,1,2,5,0,0,0,4,0,0,0,0,
64,2020,30,Texas,0,4,10,15,0,2,3,7,0,1,0,3,
65,2020,30,Mountain,0,2,9,15,0,1,2,5,0,1,2,3,
66,2020,30,Arizona,0,1,3,2,0,1,1,1,0,1,2,1,
67,2020,30,Colorado,0,2,4,4,0,0,0,1,0,0,0,1,
68,2020,30,Idaho,0,1,0,2,0,0,0,0,0,0,0,0,
69,2020,30,Montana,0,0,0,3,0,0,0,0,0,0,0,1,
70,2020,30,Nevada,0,1,1,1,0,1,0,1,0,0,0,0,
71,2020,30,New Mexico,0,0,0,1,0,0,0,0,0,0,0,0,
72,2020,30,Utah,0,1,1,2,0,1,1,2,0,1,0,0,
73,2020,30,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,30,Pacific,0,4,18,38,0,1,0,9,0,0,0,1,
75,2020,30,Alaska,0,1,1,2,0,0,0,2,0,0,0,0,
76,2020,30,California,0,3,15,18,0,0,0,0,0,0,0,0,
77,2020,30,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,30,Oregon,0,1,0,8,0,1,0,7,0,0,0,1,
79,2020,30,Washington,0,2,2,9,0,0,0,0,0,0,0,0,
80,2020,30,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,30,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,30,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,30,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,30,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,30,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,30,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,30,Total,2,12,152,216,0,4,39,84,0,3,13,22,
18,2020,31,"U.S. Residents, excluding U.S. Territories",2,12,154,222,0,5,41,88,0,3,13,23,
19,2020,31,New England,1,2,12,18,0,2,7,13,0,1,2,2,
20,2020,31,Connecticut,0,1,2,2,0,0,0,1,0,1,1,1,
21,2020,31,Maine,0,1,1,3,0,1,1,1,0,0,0,1,
22,2020,31,Massachusetts,0,2,8,10,0,2,6,9,0,1,1,0,
23,2020,31,New Hampshire,0,0,0,1,0,0,0,1,0,0,0,0,
24,2020,31,Rhode Island,0,1,0,2,0,0,0,1,0,0,0,0,
25,2020,31,Vermont,1,0,1,0,0,0,0,0,0,0,0,0,
26,2020,31,Middle Atlantic,0,3,22,34,0,2,10,4,0,2,1,4,
27,2020,31,New Jersey,0,1,0,7,0,0,0,0,0,0,0,0,
28,2020,31,New York (excluding New York City),0,2,4,7,0,1,2,4,0,2,0,3,
29,2020,31,New York City,0,1,3,8,0,0,0,0,0,0,0,0,
30,2020,31,Pennsylvania,0,2,15,12,0,2,8,0,0,1,1,1,
31,2020,31,East North Central,1,4,20,24,0,3,5,13,0,3,4,7,
32,2020,31,Illinois,0,1,5,8,0,1,1,4,0,1,1,0,
33,2020,31,Indiana,1,1,5,5,0,1,0,4,0,1,2,1,
34,2020,31,Michigan,0,3,2,3,0,3,1,2,0,1,0,1,
35,2020,31,Ohio,0,2,8,6,0,1,3,3,0,2,1,3,
36,2020,31,Wisconsin,0,1,0,2,0,1,0,0,0,1,0,2,
37,2020,31,West North Central,0,3,9,12,0,1,1,1,0,1,0,0,
38,2020,31,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
39,2020,31,Kansas,0,0,0,3,0,0,0,0,0,0,0,0,
40,2020,31,Minnesota,0,0,0,1,0,0,0,0,0,0,0,0,
41,2020,31,Missouri,0,2,7,5,0,0,0,0,0,0,0,0,
42,2020,31,Nebraska,0,1,1,2,0,1,1,1,0,1,0,0,
43,2020,31,North Dakota,0,1,0,0,0,1,0,0,0,1,0,0,
44,2020,31,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
45,2020,31,South Atlantic,0,6,35,44,0,2,8,24,0,1,1,2,
46,2020,31,Delaware,0,1,1,0,0,0,0,0,0,0,0,0,
47,2020,31,District of Columbia,0,1,0,2,0,0,0,0,0,0,0,0,
48,2020,31,Florida,0,4,14,15,0,0,0,7,0,0,0,2,
49,2020,31,Georgia,0,2,7,14,0,2,4,9,0,0,0,0,
50,2020,31,Maryland,0,2,4,1,0,1,1,0,0,0,0,0,
51,2020,31,North Carolina,0,1,4,6,0,1,2,4,0,1,1,0,
52,2020,31,South Carolina,0,1,0,1,0,0,0,0,0,0,0,0,
53,2020,31,Virginia,0,1,4,5,0,0,0,4,0,1,0,0,
54,2020,31,West Virginia,0,1,1,0,0,1,1,0,0,0,0,0,
55,2020,31,East South Central,0,2,10,15,0,1,3,7,0,2,3,1,
56,2020,31,Alabama,0,2,5,3,0,1,1,2,0,0,0,1,
57,2020,31,Kentucky,0,2,0,4,0,0,0,1,0,0,0,0,
58,2020,31,Mississippi,0,0,0,3,0,0,0,0,0,0,0,0,
59,2020,31,Tennessee,0,2,5,5,0,1,2,4,0,2,3,0,
60,2020,31,West South Central,0,4,19,22,0,2,5,12,0,1,0,3,
61,2020,31,Arkansas,0,2,4,0,0,0,0,0,0,0,0,0,
62,2020,31,Louisiana,0,1,3,1,0,1,2,1,0,0,0,0,
63,2020,31,Oklahoma,0,1,2,5,0,0,0,4,0,0,0,0,
64,2020,31,Texas,0,4,10,16,0,2,3,7,0,1,0,3,
65,2020,31,Mountain,0,2,9,15,0,1,2,5,0,1,2,3,
66,2020,31,Arizona,0,1,3,2,0,1,1,1,0,1,2,1,
67,2020,31,Colorado,0,2,4,4,0,0,0,1,0,0,0,1,
68,2020,31,Idaho,0,1,0,2,0,0,0,0,0,0,0,0,
69,2020,31,Montana,0,0,0,3,0,0,0,0,0,0,0,1,
70,2020,31,Nevada,0,1,1,1,0,1,0,1,0,0,0,0,
71,2020,31,New Mexico,0,0,0,1,0,0,0,0,0,0,0,0,
72,2020,31,Utah,0,1,1,2,0,1,1,2,0,1,0,0,
73,2020,31,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,31,Pacific,0,4,18,38,0,1,0,9,0,0,0,1,
75,2020,31,Alaska,0,1,1,2,0,0,0,2,0,0,0,0,
76,2020,31,California,0,3,15,18,0,0,0,0,0,0,0,0,
77,2020,31,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,31,Oregon,0,1,0,8,0,1,0,7,0,0,0,1,
79,2020,31,Washington,0,2,2,9,0,0,0,0,0,0,0,0,
80,2020,31,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,31,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,31,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,31,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,31,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,31,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,31,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,31,Total,2,12,154,222,0,5,41,88,0,3,13,23,
20,2020,32,1,11,146,207,0,4,40,82,0,3,14,20,,"U.S. Residents, excluding U.S. Territories"
21,2020,32,0,2,12,18,0,2,7,13,0,1,3,2,,New England
22,2020,32,0,1,2,2,0,0,0,1,0,1,2,1,,Connecticut
23,2020,32,0,1,1,3,0,1,1,1,0,0,0,1,,Maine
24,2020,32,0,2,8,10,0,2,6,9,0,1,1,0,,Massachusetts
25,2020,32,0,0,0,1,0,0,0,1,0,0,0,0,,New Hampshire
26,2020,32,0,1,0,2,0,0,0,1,0,0,0,0,,Rhode Island
27,2020,32,0,1,1,0,0,0,0,0,0,0,0,0,,Vermont
28,2020,32,1,3,23,35,0,2,11,4,0,2,1,4,,Middle Atlantic
29,2020,32,0,1,0,8,0,0,0,0,0,0,0,0,,New Jersey
30,2020,32,1,2,5,7,0,1,2,4,0,2,0,3,,New York (excluding New York City)
31,2020,32,0,1,3,8,0,0,0,0,0,0,0,0,,New York City
32,2020,32,0,2,15,12,0,2,9,0,0,1,1,1,,Pennsylvania
33,2020,32,0,4,20,25,0,3,5,14,0,3,4,7,,East North Central
34,2020,32,0,1,5,8,0,1,1,4,0,1,1,0,,Illinois
35,2020,32,0,1,5,6,0,1,0,5,0,1,2,1,,Indiana
36,2020,32,0,3,2,3,0,3,1,2,0,1,0,1,,Michigan
37,2020,32,0,2,8,6,0,1,3,3,0,2,1,3,,Ohio
38,2020,32,0,1,0,2,0,1,0,0,0,1,0,2,,Wisconsin
39,2020,32,0,3,9,12,0,1,1,1,0,1,0,0,,West North Central
40,2020,32,0,1,1,1,0,0,0,0,0,0,0,0,,Iowa
41,2020,32,0,0,0,3,0,0,0,0,0,0,0,0,,Kansas
42,2020,32,0,0,0,1,0,0,0,0,0,0,0,0,,Minnesota
43,2020,32,0,2,7,5,0,0,0,0,0,0,0,0,,Missouri
44,2020,32,0,1,1,2,0,1,1,1,0,1,0,0,,Nebraska
45,2020,32,0,1,0,0,0,1,0,0,0,1,0,0,,North Dakota
46,2020,32,0,0,0,0,0,0,0,0,0,0,0,0,,South Dakota
47,2020,32,0,6,35,44,0,2,9,24,0,1,1,2,,South Atlantic
48,2020,32,0,1,1,0,0,0,0,0,0,0,0,0,,Delaware
49,2020,32,0,1,0,2,0,0,0,0,0,0,0,0,,District of Columbia
50,2020,32,0,4,14,15,0,0,0,7,0,0,0,2,,Florida
51,2020,32,0,2,7,14,0,2,5,9,0,0,0,0,,Georgia
52,2020,32,0,2,4,1,0,1,1,0,0,0,0,0,,Maryland
53,2020,32,0,1,4,6,0,1,2,4,0,1,1,0,,North Carolina
54,2020,32,0,1,0,1,0,0,0,0,0,0,0,0,,South Carolina
55,2020,32,0,1,4,5,0,0,0,4,0,1,0,0,,Virginia
56,2020,32,0,1,1,0,0,1,1,0,0,0,0,0,,West Virginia
57,2020,32,0,2,10,15,0,1,3,7,0,2,3,1,,East South Central
58,2020,32,0,2,5,3,0,1,1,2,0,0,0,1,,Alabama
59,2020,32,0,2,0,4,0,0,0,1,0,0,0,0,,Kentucky
60,2020,32,0,0,0,3,0,0,0,0,0,0,0,0,,Mississippi
61,2020,32,0,2,5,5,0,1,2,4,0,2,3,0,,Tennessee
62,2020,32,0,2,9,6,0,1,2,5,0,0,0,0,,West South Central
63,2020,32,0,2,4,0,0,0,0,0,0,0,0,0,,Arkansas
64,2020,32,0,1,3,1,0,1,2,1,0,0,0,0,,Louisiana
65,2020,32,0,1,2,5,0,0,0,4,0,0,0,0,,Oklahoma
66,2020,32,0,0,0,0,0,0,0,0,0,0,0,0,,Texas
67,2020,32,0,2,9,15,0,1,2,5,0,1,2,3,,Mountain
68,2020,32,0,1,3,2,0,1,1,1,0,1,2,1,,Arizona
69,2020,32,0,2,4,4,0,0,0,1,0,0,0,1,,Colorado
70,2020,32,0,1,0,2,0,0,0,0,0,0,0,0,,Idaho
